MANAGER_PERSON_NUMBER;CONTEST_CODE;TOURNAMENT_CODE;CONTEST_DATE;PLAN_VALUE;FACT_VALUE;priority_type
00000000000001112806;01_2025-1_07-5_6;t_01_2025-1_07-5_6_4001;2025-08-06;0.00000;2260000.00000;1
00000000000001618988;01_2025-1_07-5_6;t_01_2025-1_07-5_6_4001;2025-08-06;0.00000;2204000.00000;1
00000000000001710745;01_2025-1_07-5_6;t_01_2025-1_07-5_6_4001;2025-08-06;0.00000;2000000.00000;1
00000000000001606645;01_2025-1_07-5_6;t_01_2025-1_07-5_6_4001;2025-08-06;0.00000;2000000.00000;1
00000000000000274511;01_2025-1_07-5_6;t_01_2025-1_07-5_6_4001;2025-08-06;0.00000;2000000.00000;1
00000000000000409293;01_2025-1_07-5_6;t_01_2025-1_07-5_6_4001;2025-08-06;0.00000;1800000.00000;1
00000000000000493136;01_2025-1_07-5_6;t_01_2025-1_07-5_6_4001;2025-08-06;0.00000;1656000.00000;1
00000000000000345727;01_2025-1_07-5_6;t_01_2025-1_07-5_6_4001;2025-08-06;0.00000;1625142.00000;1
00000000000001277564;01_2025-1_07-5_6;t_01_2025-1_07-5_6_4001;2025-08-06;0.00000;1550000.00000;1
00000000000000916223;01_2025-1_07-5_6;t_01_2025-1_07-5_6_4001;2025-08-06;0.00000;1500000.00000;1
00000000000001898498;01_2025-1_07-5_6;t_01_2025-1_07-5_6_4001;2025-08-06;0.00000;1500000.00000;1
00000000000001548915;01_2025-1_07-5_6;t_01_2025-1_07-5_6_4001;2025-08-06;0.00000;1500000.00000;1
00000000000000321522;01_2025-1_07-5_6;t_01_2025-1_07-5_6_4001;2025-08-06;0.00000;1325000.00000;1
00000000000001148192;01_2025-1_07-5_6;t_01_2025-1_07-5_6_4001;2025-08-06;0.00000;1268000.00000;1
00000000000000365626;01_2025-1_07-5_6;t_01_2025-1_07-5_6_4001;2025-08-06;0.00000;1260000.00000;1
00000000000000763749;01_2025-1_07-5_6;t_01_2025-1_07-5_6_4001;2025-08-06;0.00000;1200000.00000;1
00000000000000454276;01_2025-1_07-5_6;t_01_2025-1_07-5_6_4001;2025-08-06;0.00000;1100000.00000;1
00000000000001373780;01_2025-1_07-5_6;t_01_2025-1_07-5_6_4001;2025-08-06;0.00000;1008000.00000;1
00000000000001810126;01_2025-1_07-5_6;t_01_2025-1_07-5_6_4001;2025-08-06;0.00000;1000000.00000;1
00000000000000360099;01_2025-1_07-5_6;t_01_2025-1_07-5_6_4001;2025-08-06;0.00000;1000000.00000;1
00000000000000275107;01_2025-1_07-5_6;t_01_2025-1_07-5_6_4001;2025-08-06;0.00000;1000000.00000;1
00000000000001911248;01_2025-1_07-5_6;t_01_2025-1_07-5_6_4001;2025-08-06;0.00000;995000.00000;1
00000000000001755900;01_2025-1_07-5_6;t_01_2025-1_07-5_6_4001;2025-08-06;0.00000;950000.00000;1
00000000000002115705;01_2025-1_07-5_6;t_01_2025-1_07-5_6_4001;2025-08-06;0.00000;909000.00000;1
00000000000000851230;01_2025-1_07-5_6;t_01_2025-1_07-5_6_4001;2025-08-06;0.00000;900000.00000;1
00000000000000369258;01_2025-1_07-5_6;t_01_2025-1_07-5_6_4001;2025-08-06;0.00000;900000.00000;1
00000000000001818516;01_2025-1_07-5_6;t_01_2025-1_07-5_6_4001;2025-08-06;0.00000;900000.00000;1
00000000000001607266;01_2025-1_07-5_6;t_01_2025-1_07-5_6_4001;2025-08-06;0.00000;800000.00000;1
00000000000001940838;01_2025-1_07-5_6;t_01_2025-1_07-5_6_4001;2025-08-06;0.00000;700000.00000;1
00000000000002141357;01_2025-1_07-5_6;t_01_2025-1_07-5_6_4001;2025-08-06;0.00000;700000.00000;1
00000000000001687599;01_2025-1_07-5_6;t_01_2025-1_07-5_6_4001;2025-08-06;0.00000;670000.00000;1
00000000000000294261;01_2025-1_07-5_6;t_01_2025-1_07-5_6_4001;2025-08-06;0.00000;657000.00000;1
00000000000001591669;01_2025-1_07-5_6;t_01_2025-1_07-5_6_4001;2025-08-06;0.00000;603000.00000;1
00000000000000888227;01_2025-1_07-5_6;t_01_2025-1_07-5_6_4001;2025-08-06;0.00000;549000.00000;1
00000000000001637649;01_2025-1_07-5_6;t_01_2025-1_07-5_6_4001;2025-08-06;0.00000;521000.00000;1
00000000000001853918;01_2025-1_07-5_6;t_01_2025-1_07-5_6_4001;2025-08-06;0.00000;516000.00000;1
00000000000001870965;01_2025-1_07-5_6;t_01_2025-1_07-5_6_4001;2025-08-06;0.00000;516000.00000;1
00000000000001648619;01_2025-1_07-5_6;t_01_2025-1_07-5_6_4001;2025-08-06;0.00000;431000.00000;1
00000000000002021760;01_2025-1_07-5_6;t_01_2025-1_07-5_6_4001;2025-08-06;0.00000;306000.00000;1
00000000000000885790;01_2025-1_07-5_6;t_01_2025-1_07-5_6_4001;2025-08-06;0.00000;300000.00000;1
00000000000001651774;01_2025-1_07-5_6;t_01_2025-1_07-5_6_4001;2025-08-06;0.00000;300000.00000;1
00000000000000344214;01_2025-1_07-5_6;t_01_2025-1_07-5_6_4001;2025-08-06;0.00000;300000.00000;1
00000000000000409555;01_2025-1_07-5_6;t_01_2025-1_07-5_6_4001;2025-08-06;0.00000;300000.00000;1
00000000000001117094;01_2025-1_07-5_6;t_01_2025-1_07-5_6_4001;2025-08-06;0.00000;300000.00000;1
00000000000000391857;01_2025-1_07-5_6;t_01_2025-1_07-5_6_4001;2025-08-06;0.00000;300000.00000;1
00000000000001668067;01_2025-1_07-5_9;t_01_2025-1_07-5_9_4001;2025-08-06;2.00000;4.00000;1
00000000000001582632;01_2025-1_07-5_9;t_01_2025-1_07-5_9_4001;2025-08-06;2.00000;3.00000;1
00000000000001922675;01_2025-1_07-5_9;t_01_2025-1_07-5_9_4001;2025-08-06;2.00000;1.00000;1
00000000000001078591;01_2025-1_07-5_9;t_01_2025-1_07-5_9_4001;2025-08-06;2.00000;1.00000;1
00000000000001754989;01_2025-1_07-5_9;t_01_2025-1_07-5_9_4001;2025-08-06;2.00000;1.00000;1
00000000000000851473;01_2025-1_07-5_9;t_01_2025-1_07-5_9_4001;2025-08-06;2.00000;1.00000;1
00000000000000410568;01_2025-1_07-5_9;t_01_2025-1_07-5_9_4001;2025-08-06;2.00000;1.00000;1
00000000000001474467;01_2025-1_07-5_9;t_01_2025-1_07-5_9_4001;2025-08-06;2.00000;1.00000;1
00000000000002034660;01_2025-1_07-5_9;t_01_2025-1_07-5_9_4001;2025-08-06;2.00000;1.00000;1
00000000000000415812;01_2025-1_07-5_9;t_01_2025-1_07-5_9_4001;2025-08-06;2.00000;1.00000;1
00000000000001583445;01_2025-1_07-5_9;t_01_2025-1_07-5_9_4001;2025-08-06;2.00000;1.00000;1
